date,market,region,station,temperature_mean_c,temperature_max_c,temperature_min_c,cooling_degree_day,heating_degree_day,source,source_note
2023-05-28,KANSAI_TEMP,Kansai,Osaka,23.15,26.14,20.77,1.15,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-05-29,KANSAI_TEMP,Kansai,Osaka,19.64,24.54,15.75,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-05-30,KANSAI_TEMP,Kansai,Osaka,21.02,23.89,17.32,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-05-31,KANSAI_TEMP,Kansai,Osaka,20.31,22.76,14.87,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-01,KANSAI_TEMP,Kansai,Osaka,25.58,28.81,21.38,3.58,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-02,KANSAI_TEMP,Kansai,Osaka,23.84,28.75,20.62,1.84,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-03,KANSAI_TEMP,Kansai,Osaka,17.64,21.23,13.46,0.0,0.36,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-04,KANSAI_TEMP,Kansai,Osaka,21.19,26.01,17.66,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-05,KANSAI_TEMP,Kansai,Osaka,21.85,26.51,18.02,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-06,KANSAI_TEMP,Kansai,Osaka,24.87,28.88,21.21,2.87,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-07,KANSAI_TEMP,Kansai,Osaka,20.45,25.28,15.87,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-08,KANSAI_TEMP,Kansai,Osaka,22.12,26.45,18.89,0.12,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-09,KANSAI_TEMP,Kansai,Osaka,23.65,27.3,18.91,1.65,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-10,KANSAI_TEMP,Kansai,Osaka,23.1,28.91,17.94,1.1,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-11,KANSAI_TEMP,Kansai,Osaka,25.48,29.77,21.34,3.48,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-12,KANSAI_TEMP,Kansai,Osaka,21.1,25.34,17.14,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-13,KANSAI_TEMP,Kansai,Osaka,21.91,26.25,17.46,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-14,KANSAI_TEMP,Kansai,Osaka,22.84,27.75,18.55,0.84,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-15,KANSAI_TEMP,Kansai,Osaka,22.47,26.55,17.92,0.47,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-16,KANSAI_TEMP,Kansai,Osaka,24.49,30.64,21.66,2.49,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-17,KANSAI_TEMP,Kansai,Osaka,21.72,25.99,18.15,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-18,KANSAI_TEMP,Kansai,Osaka,24.4,29.21,21.03,2.4,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-19,KANSAI_TEMP,Kansai,Osaka,23.76,27.8,19.01,1.76,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-20,KANSAI_TEMP,Kansai,Osaka,27.06,30.3,22.43,5.06,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-21,KANSAI_TEMP,Kansai,Osaka,22.31,26.93,18.06,0.31,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-22,KANSAI_TEMP,Kansai,Osaka,21.42,26.67,17.71,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-23,KANSAI_TEMP,Kansai,Osaka,23.8,28.9,19.45,1.8,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-24,KANSAI_TEMP,Kansai,Osaka,25.07,28.85,20.06,3.07,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-25,KANSAI_TEMP,Kansai,Osaka,24.09,27.15,19.83,2.09,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-26,KANSAI_TEMP,Kansai,Osaka,25.68,28.86,22.91,3.68,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-27,KANSAI_TEMP,Kansai,Osaka,25.69,29.56,21.37,3.69,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-28,KANSAI_TEMP,Kansai,Osaka,24.68,27.58,20.49,2.68,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-29,KANSAI_TEMP,Kansai,Osaka,24.51,29.05,21.22,2.51,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-06-30,KANSAI_TEMP,Kansai,Osaka,21.44,27.15,16.74,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-01,KANSAI_TEMP,Kansai,Osaka,22.92,26.04,19.27,0.92,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-02,KANSAI_TEMP,Kansai,Osaka,27.19,30.29,22.07,5.19,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-03,KANSAI_TEMP,Kansai,Osaka,25.98,31.53,21.03,3.98,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-04,KANSAI_TEMP,Kansai,Osaka,25.36,29.78,22.21,3.36,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-05,KANSAI_TEMP,Kansai,Osaka,27.26,31.66,24.2,5.26,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-06,KANSAI_TEMP,Kansai,Osaka,28.26,30.88,24.85,6.26,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-07,KANSAI_TEMP,Kansai,Osaka,25.19,28.58,21.07,3.19,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-08,KANSAI_TEMP,Kansai,Osaka,27.66,31.45,23.21,5.66,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-09,KANSAI_TEMP,Kansai,Osaka,25.88,29.94,22.11,3.88,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-10,KANSAI_TEMP,Kansai,Osaka,23.02,26.94,18.7,1.02,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-11,KANSAI_TEMP,Kansai,Osaka,24.55,27.52,20.06,2.55,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-12,KANSAI_TEMP,Kansai,Osaka,25.06,28.59,21.84,3.06,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-13,KANSAI_TEMP,Kansai,Osaka,27.65,31.52,21.99,5.65,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-14,KANSAI_TEMP,Kansai,Osaka,23.18,26.81,18.82,1.18,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-15,KANSAI_TEMP,Kansai,Osaka,23.31,26.94,18.12,1.31,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-16,KANSAI_TEMP,Kansai,Osaka,26.24,30.38,22.67,4.24,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-17,KANSAI_TEMP,Kansai,Osaka,27.49,32.71,24.38,5.49,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-18,KANSAI_TEMP,Kansai,Osaka,24.56,27.24,21.51,2.56,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-19,KANSAI_TEMP,Kansai,Osaka,28.61,33.22,25.25,6.61,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-20,KANSAI_TEMP,Kansai,Osaka,25.31,31.22,22.52,3.31,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-21,KANSAI_TEMP,Kansai,Osaka,29.67,32.33,26.05,7.67,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-22,KANSAI_TEMP,Kansai,Osaka,28.82,31.72,23.81,6.82,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-23,KANSAI_TEMP,Kansai,Osaka,29.29,33.0,24.88,7.29,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-24,KANSAI_TEMP,Kansai,Osaka,27.94,33.3,24.28,5.94,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-25,KANSAI_TEMP,Kansai,Osaka,28.15,31.59,24.48,6.15,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-26,KANSAI_TEMP,Kansai,Osaka,26.26,31.31,23.51,4.26,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-27,KANSAI_TEMP,Kansai,Osaka,23.2,28.51,18.16,1.2,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-28,KANSAI_TEMP,Kansai,Osaka,25.67,30.27,21.13,3.67,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-29,KANSAI_TEMP,Kansai,Osaka,26.0,29.71,22.45,4.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-30,KANSAI_TEMP,Kansai,Osaka,26.45,31.56,22.53,4.45,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-07-31,KANSAI_TEMP,Kansai,Osaka,28.73,33.67,24.36,6.73,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-01,KANSAI_TEMP,Kansai,Osaka,29.23,31.9,25.61,7.23,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-02,KANSAI_TEMP,Kansai,Osaka,30.76,34.12,26.15,8.76,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-03,KANSAI_TEMP,Kansai,Osaka,26.29,30.38,22.53,4.29,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-04,KANSAI_TEMP,Kansai,Osaka,27.21,30.9,22.63,5.21,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-05,KANSAI_TEMP,Kansai,Osaka,28.69,33.23,26.09,6.69,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-06,KANSAI_TEMP,Kansai,Osaka,27.36,32.1,22.31,5.36,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-07,KANSAI_TEMP,Kansai,Osaka,25.23,30.16,21.03,3.23,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-08,KANSAI_TEMP,Kansai,Osaka,27.22,31.41,21.99,5.22,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-09,KANSAI_TEMP,Kansai,Osaka,29.46,33.99,26.09,7.46,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-10,KANSAI_TEMP,Kansai,Osaka,24.19,27.46,20.75,2.19,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-11,KANSAI_TEMP,Kansai,Osaka,25.93,30.32,21.74,3.93,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-12,KANSAI_TEMP,Kansai,Osaka,25.78,28.51,21.21,3.78,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-13,KANSAI_TEMP,Kansai,Osaka,28.11,32.59,25.49,6.11,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-14,KANSAI_TEMP,Kansai,Osaka,21.58,26.2,16.43,0.0,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-15,KANSAI_TEMP,Kansai,Osaka,28.81,32.92,25.08,6.81,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-16,KANSAI_TEMP,Kansai,Osaka,28.9,32.56,24.38,6.9,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-17,KANSAI_TEMP,Kansai,Osaka,26.76,29.99,23.13,4.76,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-18,KANSAI_TEMP,Kansai,Osaka,30.08,33.88,25.42,8.08,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-19,KANSAI_TEMP,Kansai,Osaka,28.45,33.56,24.05,6.45,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-20,KANSAI_TEMP,Kansai,Osaka,27.38,32.38,22.05,5.38,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-21,KANSAI_TEMP,Kansai,Osaka,24.61,28.79,20.99,2.61,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-22,KANSAI_TEMP,Kansai,Osaka,28.37,33.53,24.43,6.37,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-23,KANSAI_TEMP,Kansai,Osaka,29.59,32.73,25.93,7.59,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-24,KANSAI_TEMP,Kansai,Osaka,29.13,32.55,24.75,7.13,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-25,KANSAI_TEMP,Kansai,Osaka,25.5,28.65,21.24,3.5,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-26,KANSAI_TEMP,Kansai,Osaka,27.06,31.7,22.71,5.06,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-27,KANSAI_TEMP,Kansai,Osaka,26.24,29.52,23.45,4.24,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-28,KANSAI_TEMP,Kansai,Osaka,24.23,27.5,20.51,2.23,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-29,KANSAI_TEMP,Kansai,Osaka,29.57,33.31,25.92,7.57,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-30,KANSAI_TEMP,Kansai,Osaka,24.58,29.26,21.79,2.58,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-08-31,KANSAI_TEMP,Kansai,Osaka,30.61,33.54,26.79,8.61,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-01,KANSAI_TEMP,Kansai,Osaka,26.9,31.11,23.41,4.9,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-02,KANSAI_TEMP,Kansai,Osaka,24.97,29.25,21.08,2.97,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-03,KANSAI_TEMP,Kansai,Osaka,24.8,28.51,20.91,2.8,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-04,KANSAI_TEMP,Kansai,Osaka,27.25,30.38,23.37,5.25,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-05,KANSAI_TEMP,Kansai,Osaka,27.54,31.76,22.68,5.54,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-06,KANSAI_TEMP,Kansai,Osaka,29.49,32.86,26.0,7.49,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-07,KANSAI_TEMP,Kansai,Osaka,26.78,31.22,23.41,4.78,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-08,KANSAI_TEMP,Kansai,Osaka,27.34,32.08,22.4,5.34,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-09,KANSAI_TEMP,Kansai,Osaka,24.9,28.32,21.96,2.9,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-10,KANSAI_TEMP,Kansai,Osaka,25.95,30.86,22.31,3.95,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-11,KANSAI_TEMP,Kansai,Osaka,22.64,25.66,18.66,0.64,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-12,KANSAI_TEMP,Kansai,Osaka,23.49,28.09,20.56,1.49,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-13,KANSAI_TEMP,Kansai,Osaka,24.35,28.58,20.27,2.35,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-14,KANSAI_TEMP,Kansai,Osaka,24.18,28.85,20.57,2.18,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-15,KANSAI_TEMP,Kansai,Osaka,27.49,31.67,23.83,5.49,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-16,KANSAI_TEMP,Kansai,Osaka,25.87,29.26,22.37,3.87,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-17,KANSAI_TEMP,Kansai,Osaka,26.36,30.71,23.65,4.36,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-18,KANSAI_TEMP,Kansai,Osaka,22.79,26.37,18.36,0.79,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-19,KANSAI_TEMP,Kansai,Osaka,24.55,30.29,22.07,2.55,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-20,KANSAI_TEMP,Kansai,Osaka,24.26,29.14,19.04,2.26,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-21,KANSAI_TEMP,Kansai,Osaka,24.16,29.32,21.02,2.16,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-22,KANSAI_TEMP,Kansai,Osaka,26.43,29.54,23.32,4.43,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-23,KANSAI_TEMP,Kansai,Osaka,26.57,32.0,22.33,4.57,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-24,KANSAI_TEMP,Kansai,Osaka,24.44,29.15,20.89,2.44,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
2023-09-25,KANSAI_TEMP,Kansai,Osaka,26.28,32.35,22.5,4.28,0.0,synthetic_sample_weather,"Synthetic daily temperature shaped around Tokyo/Osaka seasonality; replace with JMA, Open-Meteo, or vendor weather data for production."
