curve_date,contract_month,market,region,price,currency,unit,contract_type,source_note
2026-05-09,2028-01-01,JCC,Japan,78.2544,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-05-09,2028-02-01,JCC,Japan,78.6419,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-05-09,2028-03-01,JCC,Japan,78.8243,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-05-09,2028-04-01,JCC,Japan,79.1261,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-05-09,2028-05-01,JCC,Japan,79.5851,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-05-09,2028-06-01,JCC,Japan,79.7242,USD,bbl,monthly_customs_proxy,Synthetic monthly JCC customs-cleared crude proxy derived from Brent-style oil structure; not an exchange-traded future.
2026-05-09,2026-07-01,JCC_LINKED_LNG,Japan,11.1276,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2026-08-01,JCC_LINKED_LNG,Japan,11.2079,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2026-09-01,JCC_LINKED_LNG,Japan,11.3202,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2026-10-01,JCC_LINKED_LNG,Japan,11.4834,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2026-11-01,JCC_LINKED_LNG,Japan,11.6613,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2026-12-01,JCC_LINKED_LNG,Japan,11.7648,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-01-01,JCC_LINKED_LNG,Japan,11.8369,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-02-01,JCC_LINKED_LNG,Japan,11.8423,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-03-01,JCC_LINKED_LNG,Japan,11.82,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-04-01,JCC_LINKED_LNG,Japan,11.7662,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-05-01,JCC_LINKED_LNG,Japan,11.687,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-06-01,JCC_LINKED_LNG,Japan,11.6213,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-07-01,JCC_LINKED_LNG,Japan,11.6349,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-08-01,JCC_LINKED_LNG,Japan,11.7156,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-09-01,JCC_LINKED_LNG,Japan,11.8576,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-10-01,JCC_LINKED_LNG,Japan,12.0163,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-11-01,JCC_LINKED_LNG,Japan,12.1874,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2027-12-01,JCC_LINKED_LNG,Japan,12.3227,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2028-01-01,JCC_LINKED_LNG,Japan,12.3938,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2028-02-01,JCC_LINKED_LNG,Japan,12.4105,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2028-03-01,JCC_LINKED_LNG,Japan,12.3699,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2028-04-01,JCC_LINKED_LNG,Japan,12.289,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2028-05-01,JCC_LINKED_LNG,Japan,12.2182,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2028-06-01,JCC_LINKED_LNG,Japan,12.1894,USD,MMBtu,physical_contract_proxy,Synthetic 11-13.5% oil-linked LNG proxy. Replace with contract-specific slope and constant.
2026-05-09,2026-07-01,NEWCASTLE_COAL,Australia,137.6614,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2026-08-01,NEWCASTLE_COAL,Australia,139.4916,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2026-09-01,NEWCASTLE_COAL,Australia,142.0326,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2026-10-01,NEWCASTLE_COAL,Australia,146.8241,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2026-11-01,NEWCASTLE_COAL,Australia,149.9018,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2026-12-01,NEWCASTLE_COAL,Australia,153.477,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-01-01,NEWCASTLE_COAL,Australia,156.5533,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-02-01,NEWCASTLE_COAL,Australia,157.2492,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-03-01,NEWCASTLE_COAL,Australia,156.3999,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-04-01,NEWCASTLE_COAL,Australia,154.5049,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-05-01,NEWCASTLE_COAL,Australia,153.7197,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-06-01,NEWCASTLE_COAL,Australia,152.9674,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-07-01,NEWCASTLE_COAL,Australia,154.1229,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-08-01,NEWCASTLE_COAL,Australia,156.8959,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-09-01,NEWCASTLE_COAL,Australia,159.5356,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-10-01,NEWCASTLE_COAL,Australia,163.3972,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-11-01,NEWCASTLE_COAL,Australia,167.5504,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2027-12-01,NEWCASTLE_COAL,Australia,171.5747,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2028-01-01,NEWCASTLE_COAL,Australia,173.7771,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2028-02-01,NEWCASTLE_COAL,Australia,174.0626,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2028-03-01,NEWCASTLE_COAL,Australia,173.8446,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2028-04-01,NEWCASTLE_COAL,Australia,171.7685,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2028-05-01,NEWCASTLE_COAL,Australia,171.0549,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2028-06-01,NEWCASTLE_COAL,Australia,170.1875,USD,tonne,financial_forward_proxy,Synthetic Newcastle coal forward proxy.
2026-05-09,2026-07-01,CFR_JAPAN_COAL,Japan,146.5706,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2026-08-01,CFR_JAPAN_COAL,Japan,147.9359,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2026-09-01,CFR_JAPAN_COAL,Japan,151.6483,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2026-10-01,CFR_JAPAN_COAL,Japan,155.4298,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2026-11-01,CFR_JAPAN_COAL,Japan,159.4244,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2026-12-01,CFR_JAPAN_COAL,Japan,162.8551,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-01-01,CFR_JAPAN_COAL,Japan,164.5952,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-02-01,CFR_JAPAN_COAL,Japan,165.1859,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-03-01,CFR_JAPAN_COAL,Japan,165.4584,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-04-01,CFR_JAPAN_COAL,Japan,163.5586,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-05-01,CFR_JAPAN_COAL,Japan,162.2034,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-06-01,CFR_JAPAN_COAL,Japan,161.7412,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-07-01,CFR_JAPAN_COAL,Japan,161.1102,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-08-01,CFR_JAPAN_COAL,Japan,163.6178,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-09-01,CFR_JAPAN_COAL,Japan,167.5268,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-10-01,CFR_JAPAN_COAL,Japan,171.9605,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-11-01,CFR_JAPAN_COAL,Japan,176.0228,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2027-12-01,CFR_JAPAN_COAL,Japan,180.2389,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2028-01-01,CFR_JAPAN_COAL,Japan,182.1158,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2028-02-01,CFR_JAPAN_COAL,Japan,182.0862,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2028-03-01,CFR_JAPAN_COAL,Japan,181.3186,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2028-04-01,CFR_JAPAN_COAL,Japan,180.2902,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2028-05-01,CFR_JAPAN_COAL,Japan,178.3311,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2028-06-01,CFR_JAPAN_COAL,Japan,176.322,USD,tonne,physical_forward_proxy,Synthetic CFR Japan coal delivered forward proxy.
2026-05-09,2026-07-01,BRENT,Global,79.1928,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2026-08-01,BRENT,Global,79.2834,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2026-09-01,BRENT,Global,79.5085,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2026-10-01,BRENT,Global,79.511,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2026-11-01,BRENT,Global,79.6769,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2026-12-01,BRENT,Global,79.7602,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-01-01,BRENT,Global,80.2479,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-02-01,BRENT,Global,80.1618,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-03-01,BRENT,Global,80.4784,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-04-01,BRENT,Global,80.4353,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-05-01,BRENT,Global,80.6663,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-06-01,BRENT,Global,80.6591,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-07-01,BRENT,Global,80.9331,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-08-01,BRENT,Global,81.2141,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-09-01,BRENT,Global,81.1709,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-10-01,BRENT,Global,81.5381,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-11-01,BRENT,Global,81.6299,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2027-12-01,BRENT,Global,81.6636,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2028-01-01,BRENT,Global,81.8704,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2028-02-01,BRENT,Global,82.0322,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2028-03-01,BRENT,Global,82.2271,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2028-04-01,BRENT,Global,82.3413,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2028-05-01,BRENT,Global,82.4731,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2028-06-01,BRENT,Global,82.6781,USD,bbl,financial_futures,Synthetic Brent futures curve proxy. Production source should use ICE Brent futures settlements.
2026-05-09,2026-07-01,JAPAN_POWER_FUTURES,Japan,16.583,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2026-08-01,JAPAN_POWER_FUTURES,Japan,16.9576,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2026-09-01,JAPAN_POWER_FUTURES,Japan,17.3832,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2026-10-01,JAPAN_POWER_FUTURES,Japan,17.7867,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2026-11-01,JAPAN_POWER_FUTURES,Japan,18.0654,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2026-12-01,JAPAN_POWER_FUTURES,Japan,18.582,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-01-01,JAPAN_POWER_FUTURES,Japan,18.6454,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-02-01,JAPAN_POWER_FUTURES,Japan,18.3207,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-03-01,JAPAN_POWER_FUTURES,Japan,17.7632,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-04-01,JAPAN_POWER_FUTURES,Japan,16.7921,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-05-01,JAPAN_POWER_FUTURES,Japan,16.1678,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-06-01,JAPAN_POWER_FUTURES,Japan,15.6613,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-07-01,JAPAN_POWER_FUTURES,Japan,15.8919,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-08-01,JAPAN_POWER_FUTURES,Japan,16.22,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-09-01,JAPAN_POWER_FUTURES,Japan,16.5025,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-10-01,JAPAN_POWER_FUTURES,Japan,16.9151,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-11-01,JAPAN_POWER_FUTURES,Japan,17.2857,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2027-12-01,JAPAN_POWER_FUTURES,Japan,17.7247,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2028-01-01,JAPAN_POWER_FUTURES,Japan,17.7794,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2028-02-01,JAPAN_POWER_FUTURES,Japan,17.416,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2028-03-01,JAPAN_POWER_FUTURES,Japan,16.8291,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2028-04-01,JAPAN_POWER_FUTURES,Japan,16.0042,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2028-05-01,JAPAN_POWER_FUTURES,Japan,15.3366,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2028-06-01,JAPAN_POWER_FUTURES,Japan,14.873,JPY,kWh,prompt_month_cash_settled_futures,"Synthetic prompt-month Japan power futures proxy; cash-settled financial future, not physical delivery."
2026-05-09,2026-07-01,JEPX_SYSTEM,Japan,15.9807,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2026-08-01,JEPX_SYSTEM,Japan,16.1403,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2026-09-01,JEPX_SYSTEM,Japan,16.6926,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2026-10-01,JEPX_SYSTEM,Japan,16.7911,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2026-11-01,JEPX_SYSTEM,Japan,17.103,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2026-12-01,JEPX_SYSTEM,Japan,17.6483,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-01-01,JEPX_SYSTEM,Japan,17.8432,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-02-01,JEPX_SYSTEM,Japan,17.231,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-03-01,JEPX_SYSTEM,Japan,16.5947,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-04-01,JEPX_SYSTEM,Japan,15.7723,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-05-01,JEPX_SYSTEM,Japan,14.9758,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-06-01,JEPX_SYSTEM,Japan,14.7832,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-07-01,JEPX_SYSTEM,Japan,14.7594,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-08-01,JEPX_SYSTEM,Japan,15.0821,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-09-01,JEPX_SYSTEM,Japan,15.4888,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-10-01,JEPX_SYSTEM,Japan,15.6025,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-11-01,JEPX_SYSTEM,Japan,16.0889,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2027-12-01,JEPX_SYSTEM,Japan,16.254,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2028-01-01,JEPX_SYSTEM,Japan,16.2814,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2028-02-01,JEPX_SYSTEM,Japan,15.9059,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2028-03-01,JEPX_SYSTEM,Japan,15.6713,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2028-04-01,JEPX_SYSTEM,Japan,14.6278,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2028-05-01,JEPX_SYSTEM,Japan,13.9853,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2028-06-01,JEPX_SYSTEM,Japan,13.6165,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic JEPX day-ahead system price forward proxy; physical spot reference.
2026-05-09,2026-07-01,JEPX_TOKYO,Tokyo,17.4396,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-08-01,JEPX_TOKYO,Tokyo,17.7843,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-09-01,JEPX_TOKYO,Tokyo,18.3059,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-10-01,JEPX_TOKYO,Tokyo,18.2478,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-11-01,JEPX_TOKYO,Tokyo,18.5915,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2026-12-01,JEPX_TOKYO,Tokyo,19.0201,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-01-01,JEPX_TOKYO,Tokyo,19.0332,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-02-01,JEPX_TOKYO,Tokyo,18.913,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-03-01,JEPX_TOKYO,Tokyo,18.1616,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-04-01,JEPX_TOKYO,Tokyo,16.9989,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-05-01,JEPX_TOKYO,Tokyo,16.1151,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-06-01,JEPX_TOKYO,Tokyo,15.8345,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-07-01,JEPX_TOKYO,Tokyo,16.1405,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
2026-05-09,2027-08-01,JEPX_TOKYO,Tokyo,15.9531,JPY,kWh,physical_day_ahead_forward_proxy,Synthetic Tokyo area day-ahead forward proxy; physical spot reference.
